broker_name	PRIMARY_ID	EXTERNAL_ID	SUBMITTER_ID	TITLE	TAXON_ID	SCIENTIFIC_NAME	COMMON_NAME	ENA-STUDY	ENA-EXPERIMENT	ENA-RUN	ENA-SUBMISSION	ENA-FASTQ-FILES	ENA-SUBMITTED-FILES	source_name	treatment	cell type	ENA-SPOT-COUNT	ENA-BASE-COUNT	ENA-FIRST-PUBLIC	ENA-LAST-UPDATE
NCBI	SRS4617852	SAMN11406698	GSM3721201	RMS225	10090	Mus musculus	house mouse	SRP192396	SRX5676221	SRR8890543	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617852&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617852&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1917944	95897200	2019-04-14	2019-04-14
NCBI	SRS4617851	SAMN11406699	GSM3721200	RMS223	10090	Mus musculus	house mouse	SRP192396	SRX5676220	SRR8890542	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617851&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617851&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1766207	88310350	2019-04-14	2019-04-14
NCBI	SRS4617850	SAMN11406700	GSM3721199	RMS221	10090	Mus musculus	house mouse	SRP192396	SRX5676219	SRR8890541	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617850&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617850&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2485278	124263900	2019-04-14	2019-04-14
NCBI	SRS4617849	SAMN11406701	GSM3721198	RMS219	10090	Mus musculus	house mouse	SRP192396	SRX5676218	SRR8890540	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617849&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617849&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1956365	97818250	2019-04-14	2019-04-14
NCBI	SRS4617848	SAMN11406702	GSM3721197	RMS214	10090	Mus musculus	house mouse	SRP192396	SRX5676217	SRR8890539	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617848&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617848&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1631924	81596200	2019-04-14	2019-04-14
NCBI	SRS4617847	SAMN11406703	GSM3721196	RMS212	10090	Mus musculus	house mouse	SRP192396	SRX5676216	SRR8890538	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617847&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617847&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1409684	70484200	2019-04-14	2019-04-14
NCBI	SRS4617846	SAMN11406704	GSM3721195	RMS211	10090	Mus musculus	house mouse	SRP192396	SRX5676215	SRR8890537	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617846&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617846&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1887766	94388300	2019-04-14	2019-04-14
NCBI	SRS4617845	SAMN11406705	GSM3721194	RMS209	10090	Mus musculus	house mouse	SRP192396	SRX5676214	SRR8890536	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617845&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617845&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1144015	57200750	2019-04-14	2019-04-14
NCBI	SRS4617924	SAMN11406706	GSM3721273	RMS407	10090	Mus musculus	house mouse	SRP192396	SRX5676293	SRR8890624	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617924&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617924&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2915797	145789850	2019-04-14	2019-04-14
NCBI	SRS4617923	SAMN11406707	GSM3721272	RMS405	10090	Mus musculus	house mouse	SRP192396	SRX5676292	SRR8890623	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617923&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617923&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2393708	119685400	2019-04-14	2019-04-14
NCBI	SRS4617922	SAMN11406708	GSM3721271	RMS399	10090	Mus musculus	house mouse	SRP192396	SRX5676291	SRR8890622	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617922&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617922&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2221164	111058200	2019-04-14	2019-04-14
NCBI	SRS4617921	SAMN11406709	GSM3721270	RMS398	10090	Mus musculus	house mouse	SRP192396	SRX5676290	SRR8890621	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617921&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617921&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2923427	146171350	2019-04-14	2019-04-14
NCBI	SRS4617920	SAMN11406710	GSM3721269	RMS394	10090	Mus musculus	house mouse	SRP192396	SRX5676289	SRR8890620	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617920&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617920&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2090654	104532700	2019-04-14	2019-04-14
NCBI	SRS4617919	SAMN11406711	GSM3721268	RMS392	10090	Mus musculus	house mouse	SRP192396	SRX5676288	SRR8890619	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617919&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617919&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1851276	92563800	2019-04-14	2019-04-14
NCBI	SRS4617918	SAMN11406712	GSM3721267	RMS389	10090	Mus musculus	house mouse	SRP192396	SRX5676287	SRR8890618	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617918&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617918&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1061392	53069600	2019-04-14	2019-04-14
NCBI	SRS4617917	SAMN11406713	GSM3721266	RMS387	10090	Mus musculus	house mouse	SRP192396	SRX5676286	SRR8890617	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617917&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617917&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1704233	85211650	2019-04-14	2019-04-14
NCBI	SRS4617916	SAMN11406714	GSM3721265	RMS386	10090	Mus musculus	house mouse	SRP192396	SRX5676285	SRR8890616	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617916&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617916&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1381516	69075800	2019-04-14	2019-04-14
NCBI	SRS4617915	SAMN11406715	GSM3721264	RMS385	10090	Mus musculus	house mouse	SRP192396	SRX5676284	SRR8890615	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617915&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617915&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1779988	88999400	2019-04-14	2019-04-14
NCBI	SRS4617914	SAMN11406716	GSM3721263	RMS383	10090	Mus musculus	house mouse	SRP192396	SRX5676283	SRR8890614	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617914&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617914&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2855981	142799050	2019-04-14	2019-04-14
NCBI	SRS4617913	SAMN11406717	GSM3721262	RMS382	10090	Mus musculus	house mouse	SRP192396	SRX5676282	SRR8890613	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617913&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617913&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	513355	25667750	2019-04-14	2019-04-14
NCBI	SRS4617912	SAMN11406718	GSM3721261	RMS381	10090	Mus musculus	house mouse	SRP192396	SRX5676281	SRR8890612	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617912&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617912&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1477504	73875200	2019-04-14	2019-04-14
NCBI	SRS4617911	SAMN11406719	GSM3721260	RMS380	10090	Mus musculus	house mouse	SRP192396	SRX5676280	SRR8890611	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617911&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617911&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2384692	119234600	2019-04-14	2019-04-14
NCBI	SRS4617904	SAMN11406720	GSM3721253	RMS371	10090	Mus musculus	house mouse	SRP192396	SRX5676273	SRR8890604	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617904&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617904&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2756265	137813250	2019-04-14	2019-04-14
NCBI	SRS4617910	SAMN11406721	GSM3721259	RMS379	10090	Mus musculus	house mouse	SRP192396	SRX5676279	SRR8890610	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617910&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617910&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2015626	100781300	2019-04-14	2019-04-14
NCBI	SRS4617909	SAMN11406722	GSM3721258	RMS378	10090	Mus musculus	house mouse	SRP192396	SRX5676278	SRR8890609	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617909&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617909&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2233625	111681250	2019-04-14	2019-04-14
NCBI	SRS4617908	SAMN11406723	GSM3721257	RMS377	10090	Mus musculus	house mouse	SRP192396	SRX5676277	SRR8890608	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617908&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617908&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1948554	97427700	2019-04-14	2019-04-14
NCBI	SRS4617907	SAMN11406724	GSM3721256	RMS376	10090	Mus musculus	house mouse	SRP192396	SRX5676276	SRR8890607	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617907&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617907&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2251520	112576000	2019-04-14	2019-04-14
NCBI	SRS4617906	SAMN11406725	GSM3721255	RMS375	10090	Mus musculus	house mouse	SRP192396	SRX5676275	SRR8890606	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617906&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617906&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	726761	36338050	2019-04-14	2019-04-14
NCBI	SRS4617905	SAMN11406726	GSM3721254	RMS374	10090	Mus musculus	house mouse	SRP192396	SRX5676274	SRR8890605	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617905&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617905&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2527806	126390300	2019-04-14	2019-04-14
NCBI	SRS4617843	SAMN11406727	GSM3721192	RMS201	10090	Mus musculus	house mouse	SRP192396	SRX5676212	SRR8890534	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617843&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617843&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1509045	75452250	2019-04-14	2019-04-14
NCBI	SRS4617842	SAMN11406728	GSM3721191	RMS199	10090	Mus musculus	house mouse	SRP192396	SRX5676211	SRR8890533	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617842&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617842&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1183536	59176800	2019-04-14	2019-04-14
NCBI	SRS4617841	SAMN11406729	GSM3721190	RMS198	10090	Mus musculus	house mouse	SRP192396	SRX5676210	SRR8890532	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617841&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617841&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2070662	103533100	2019-04-14	2019-04-14
NCBI	SRS4617840	SAMN11406730	GSM3721189	RMS196	10090	Mus musculus	house mouse	SRP192396	SRX5676209	SRR8890531	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617840&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617840&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1989191	99459550	2019-04-14	2019-04-14
NCBI	SRS4617839	SAMN11406731	GSM3721188	RMS194	10090	Mus musculus	house mouse	SRP192396	SRX5676208	SRR8890530	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617839&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617839&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2248420	112421000	2019-04-14	2019-04-14
NCBI	SRS4617838	SAMN11406732	GSM3721187	RMS193	10090	Mus musculus	house mouse	SRP192396	SRX5676207	SRR8890529	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617838&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617838&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1552872	77643600	2019-04-14	2019-04-14
NCBI	SRS4617837	SAMN11406733	GSM3721186	RMS192	10090	Mus musculus	house mouse	SRP192396	SRX5676206	SRR8890528	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617837&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617837&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1044630	52231500	2019-04-14	2019-04-14
NCBI	SRS4617836	SAMN11406734	GSM3721185	RMS183	10090	Mus musculus	house mouse	SRP192396	SRX5676205	SRR8890527	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617836&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617836&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	676212	33810600	2019-04-14	2019-04-14
NCBI	SRS4617835	SAMN11406735	GSM3721184	RMS182	10090	Mus musculus	house mouse	SRP192396	SRX5676204	SRR8890526	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617835&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617835&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1315712	65785600	2019-04-14	2019-04-14
NCBI	SRS4617834	SAMN11406736	GSM3721183	RMS179	10090	Mus musculus	house mouse	SRP192396	SRX5676203	SRR8890525	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617834&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617834&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1991353	99567650	2019-04-14	2019-04-14
NCBI	SRS4617833	SAMN11406737	GSM3721182	RMS178	10090	Mus musculus	house mouse	SRP192396	SRX5676202	SRR8890524	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617833&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617833&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2106285	105314250	2019-04-14	2019-04-14
NCBI	SRS4617832	SAMN11406738	GSM3721181	RMS175	10090	Mus musculus	house mouse	SRP192396	SRX5676201	SRR8890523	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617832&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617832&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1670625	83531250	2019-04-14	2019-04-14
NCBI	SRS4617831	SAMN11406739	GSM3721180	RMS174	10090	Mus musculus	house mouse	SRP192396	SRX5676200	SRR8890522	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617831&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617831&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1609178	80458900	2019-04-14	2019-04-14
NCBI	SRS4617826	SAMN11406740	GSM3721175	RMS156	10090	Mus musculus	house mouse	SRP192396	SRX5676195	SRR8890517	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617826&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617826&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2013726	100686300	2019-04-14	2019-04-14
NCBI	SRS4617825	SAMN11406741	GSM3721174	RMS155	10090	Mus musculus	house mouse	SRP192396	SRX5676194	SRR8890516	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617825&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617825&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1736451	86822550	2019-04-14	2019-04-14
NCBI	SRS4617824	SAMN11406742	GSM3721173	RMS154	10090	Mus musculus	house mouse	SRP192396	SRX5676193	SRR8890515	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617824&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617824&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2110428	105521400	2019-04-14	2019-04-14
NCBI	SRS4617830	SAMN11406743	GSM3721179	RMS165	10090	Mus musculus	house mouse	SRP192396	SRX5676199	SRR8890521	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617830&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617830&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1311491	65574550	2019-04-14	2019-04-14
NCBI	SRS4617829	SAMN11406744	GSM3721178	RMS159	10090	Mus musculus	house mouse	SRP192396	SRX5676198	SRR8890520	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617829&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617829&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1816270	90813500	2019-04-14	2019-04-14
NCBI	SRS4617828	SAMN11406745	GSM3721177	RMS158	10090	Mus musculus	house mouse	SRP192396	SRX5676197	SRR8890519	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617828&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617828&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1985599	99279950	2019-04-14	2019-04-14
NCBI	SRS4617827	SAMN11406746	GSM3721176	RMS157	10090	Mus musculus	house mouse	SRP192396	SRX5676196	SRR8890518	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617827&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617827&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	2112923	105646150	2019-04-14	2019-04-14
NCBI	SRS4617823	SAMN11406747	GSM3721172	RMS153	10090	Mus musculus	house mouse	SRP192396	SRX5676192	SRR8890514	SRA873539	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617823&result=read_run&fields=run_accession,fastq_ftp,fastq_md5,fastq_bytes	https://www.ebi.ac.uk/ena/portal/api/filereport?accession=SRS4617823&result=read_run&fields=run_accession,submitted_ftp,submitted_md5,submitted_bytes,submitted_format	Skin	Propionibacterium acnes infection	Skin CD103+DC	1890307	94515350	2019-04-14	2019-04-14
